type,public,latitude,longitude,city,province,region,geometry
fix,1,51.0461883,3.710515,Gent,East Flanders,Flanders,POINT (3.710515 51.0461883)
fix,1,51.0426793,3.7126082,Gent,East Flanders,Flanders,POINT (3.7126082 51.0426793)
fix,0,51.0532723,3.7286534,Gent,East Flanders,Flanders,POINT (3.7286534 51.0532723)
fix,1,51.0443816,3.718747,Gent,East Flanders,Flanders,POINT (3.718747 51.0443816)
fix,0,51.0271711,3.722048,Gent,East Flanders,Flanders,POINT (3.722048 51.0271711)
fix,1,51.0832395,3.7441371,Gand,West Flanders,Flanders,POINT (3.7441371 51.0832395)
fix,1,51.0456842,3.6415731,Drongen,East Flanders,Flanders,POINT (3.6415731 51.0456842)
fix,1,51.0669884,3.6808689,Mariakerke,East Flanders,Flanders,POINT (3.6808689 51.0669884)
fix,1,51.0884432,3.7036275,Wondelgem,East Flanders,Flanders,POINT (3.7036275 51.0884432)
fix,1,51.0634966,3.7243379,Gent,East Flanders,Flanders,POINT (3.7243379 51.0634966)
fix,1,51.0375714,3.7686916,Gentbrugge,East Flanders,Flanders,POINT (3.7686916 51.0375714)
fix,1,51.0469814,3.6818054,Gent,East Flanders,Flanders,POINT (3.6818054 51.0469814)
fix,1,51.044191,3.6879192,Gent,East Flanders,Flanders,POINT (3.6879192 51.044191)
fix,0,51.1803297,3.7959303,Gent,East Flanders,Flanders,POINT (3.7959303 51.1803297)
fix,0,51.0676423,3.6965016,Gent,East Flanders,Flanders,POINT (3.6965016 51.0676423)
fix,1,51.0500182,3.7303351,Gent,Flemish Brabant,Flanders,POINT (3.7303351 51.0500182)
fix,0,51.0524188,3.7296127,Gent,East Flanders,Flanders,POINT (3.7296127 51.0524188)
fix,1,51.0373955,3.7416244,Gent,East Flanders,Flanders,POINT (3.7416244 51.0373955)
fix,1,51.0763507,3.6879501,Mariakerke,East Flanders,Flanders,POINT (3.6879501 51.0763507)
fix,0,51.0133413,3.736443,Gent,East Flanders,Flanders,POINT (3.736443 51.0133413)
fix,0,51.0135049,3.7351543,Gent,East Flanders,Flanders,POINT (3.7351543 51.0135049)
fix,0,51.0870923,3.7812385,Oostakker,East Flanders,Flanders,POINT (3.7812385 51.0870923)
fix,1,51.0681838,3.7349571,Gent,East Flanders,Flanders,POINT (3.7349571 51.0681838)
fix,0,50.9978636,3.6866619,ZWIJNAARDE,East Flanders,Flanders,POINT (3.6866619 50.9978636)
fix,0,51.0330646,3.7374253,GENT,East Flanders,Flanders,POINT (3.7374253 51.0330646)
fix,0,51.0880159,3.6908566,Wondelgem,East Flanders,Flanders,POINT (3.6908566 51.0880159)
fix,1,51.1161041,3.7485714,GENT,East Flanders,Flanders,POINT (3.7485714 51.1161041)
fix,0,51.048618,3.7443691,GENT,East Flanders,Flanders,POINT (3.7443691 51.048618)
fix,1,51.0029871,3.7108178,Zwijnaarde,East Flanders,Flanders,POINT (3.7108178 51.0029871)
fix,1,51.0491308,3.6819421,Gent,East Flanders,Flanders,POINT (3.6819421 51.0491308)
fix,1,51.0436437,3.6393988,Drongen,East Flanders,Flanders,POINT (3.6393988 51.0436437)
fix,1,51.1546347,3.8267434,Sint-Kruis-Winkel,East Flanders,Flanders,POINT (3.8267434 51.1546347)
fix,1,51.0691696,3.680986,Mariakerke,East Flanders,Flanders,POINT (3.680986 51.0691696)
fix,1,51.0806109,3.6957366,Wondelgem,East Flanders,Flanders,POINT (3.6957366 51.0806109)
fix,1,51.0926955,3.7209591,Gent,East Flanders,Flanders,POINT (3.7209591 51.0926955)
fix,1,51.0631211,3.7151996,Gent,East Flanders,Flanders,POINT (3.7151996 51.0631211)
fix,1,51.0499668,3.720702,Gent,East Flanders,Flanders,POINT (3.720702 51.0499668)
fix,1,51.0607644,3.7137149,Gent,East Flanders,Flanders,POINT (3.7137149 51.0607644)
fix,0,51.0185844,3.6742272,Sint-Denijs-Westrem,East Flanders,Flanders,POINT (3.6742272 51.0185844)
fix,1,51.0849509,3.7509726,Gent,East Flanders,Flanders,POINT (3.7509726 51.0849509)
fix,1,51.0892922,3.7403851,Gent,East Flanders,Flanders,POINT (3.7403851 51.0892922)
fix,1,51.0813777,3.7189141,Gent,East Flanders,Flanders,POINT (3.7189141 51.0813777)
fix,1,51.0545835,3.7180483,Gent,East Flanders,Flanders,POINT (3.7180483 51.0545835)
fix,1,51.0565714,3.7286272,GENT,East Flanders,Flanders,POINT (3.7286272 51.0565714)
fix,1,51.0560241,3.7323028,GENT,East Flanders,Flanders,POINT (3.7323028 51.0560241)
fix,1,51.0557483,3.7540626,SINT-AMANDSBERG,East Flanders,Flanders,POINT (3.7540626 51.0557483)
fix,1,51.0493265,3.7277353,GENT,East Flanders,Flanders,POINT (3.7277353 51.0493265)
fix,1,51.0497657,3.7177607,GENT,East Flanders,Flanders,POINT (3.7177607 51.0497657)
fix,1,51.0465085,3.7191536,GENT,East Flanders,Flanders,POINT (3.7191536 51.0465085)
fix,1,51.0661706,3.7020871,GENT,East Flanders,Flanders,POINT (3.7020871 51.0661706)
fix,1,51.0719997,3.6786335,MARIAKERKE,East Flanders,Flanders,POINT (3.6786335 51.0719997)
fix,1,51.0655782,3.7634302,SINT-AMANDSBERG,East Flanders,Flanders,POINT (3.7634302 51.0655782)
fix,1,51.0478355,3.7165404,GENT,East Flanders,Flanders,POINT (3.7165404 51.0478355)
fix,1,51.039564,3.7261966,GENT,East Flanders,Flanders,POINT (3.7261966 51.039564)
fix,1,51.0817314,3.7623066,OOSTAKKER,East Flanders,Flanders,POINT (3.7623066 51.0817314)
fix,1,51.0350698,3.61358,DRONGEN,East Flanders,Flanders,POINT (3.61358 51.0350698)
fix,1,51.0350698,3.61358,DRONGEN,East Flanders,Flanders,POINT (3.61358 51.0350698)
fix,1,51.0185544,3.6729775,SINT-DENIJS-WESTREM,East Flanders,Flanders,POINT (3.6729775 51.0185544)
fix,1,51.0206265,3.7411169,GENT,East Flanders,Flanders,POINT (3.7411169 51.0206265)
fix,0,51.0287143,3.6851949,Gent,East Flanders,Flanders,POINT (3.6851949 51.0287143)
fix,1,51.0878216,3.7234387,Gent,East Flanders,Flanders,POINT (3.7234387 51.0878216)
fix,0,51.0438899,3.7136701,Gent,East Flanders,Flanders,POINT (3.7136701 51.0438899)
fix,0,51.0440957,3.7137645,Gent,East Flanders,Flanders,POINT (3.7137645 51.0440957)
fix,1,51.0856653,3.7019929,Wondelgem,East Flanders,Flanders,POINT (3.7019929 51.0856653)
fix,1,51.0751437,3.7148954,Gent,East Flanders,Flanders,POINT (3.7148954 51.0751437)
fix,1,51.0657998,3.7152051,Gent,East Flanders,Flanders,POINT (3.7152051 51.0657998)
fix,1,51.092753,3.7648348,Oostakker,East Flanders,Flanders,POINT (3.7648348 51.092753)
fix,1,51.0475721,3.6941863,Gent,East Flanders,Flanders,POINT (3.6941863 51.0475721)
fix,1,51.049529,3.6848588,Gent,East Flanders,Flanders,POINT (3.6848588 51.049529)
fix,1,51.0468099,3.6924154,Gent,East Flanders,Flanders,POINT (3.6924154 51.0468099)
fix,0,51.0176823,3.6919232,Zwijnaarde,East Flanders,Flanders,POINT (3.6919232 51.0176823)
fix,1,51.0826686,3.7245906,GENT,East Flanders,Flanders,POINT (3.7245906 51.0826686)
fix,1,51.025998,3.7337384,GENT,East Flanders,Flanders,POINT (3.7337384 51.025998)
fix,1,51.0487577,3.7286015,GENT,East Flanders,Flanders,POINT (3.7286015 51.0487577)
fix,1,51.0487577,3.7286015,GENT,East Flanders,Flanders,POINT (3.7286015 51.0487577)
fix,1,51.0487577,3.7286015,GENT,East Flanders,Flanders,POINT (3.7286015 51.0487577)
fix,1,51.0870923,3.7812385,OOSTAKKER,East Flanders,Flanders,POINT (3.7812385 51.0870923)
fix,0,51.0531271,3.7489795,Sint-Amandsberg,East Flanders,Flanders,POINT (3.7489795 51.0531271)
fix,1,51.0724475,3.6786736,Gent,East Flanders,Flanders,POINT (3.6786736 51.0724475)
fix,1,51.0374065,3.7069713,Gant ,Flemish Brabant,Flanders,POINT (3.7069713 51.0374065)
fix,1,51.0374065,3.7069713,Gand ,Flemish Brabant,Flanders,POINT (3.7069713 51.0374065)
fix,1,51.0374065,3.7069713,Gand,Flemish Brabant,Flanders,POINT (3.7069713 51.0374065)
fix,0,51.061518,3.7473148,Sint-Amandsberg,East Flanders,Flanders,POINT (3.7473148 51.061518)
fix,0,51.0133413,3.736443,Gent,East Flanders,Flanders,POINT (3.736443 51.0133413)
fix,1,51.0870923,3.7812385,OOSTAKKER,East Flanders,Flanders,POINT (3.7812385 51.0870923)
fix,1,51.0870923,3.7812385,OOSTAKKER,East Flanders,Flanders,POINT (3.7812385 51.0870923)
fix,1,51.0870923,3.7812385,OOSTAKKER,East Flanders,Flanders,POINT (3.7812385 51.0870923)
fix,1,51.0870923,3.7812385,OOSTAKKER,East Flanders,Flanders,POINT (3.7812385 51.0870923)
fix,1,51.0870923,3.7812385,OOSTAKKER,East Flanders,Flanders,POINT (3.7812385 51.0870923)
fix,1,51.0870923,3.7812385,OOSTAKKER,East Flanders,Flanders,POINT (3.7812385 51.0870923)
fix,1,51.1497997,3.7746858,DESTELDONK,East Flanders,Flanders,POINT (3.7746858 51.1497997)
fix,1,51.0597849,3.7608972,GENT,East Flanders,Flanders,POINT (3.7608972 51.0597849)
fix,1,51.0547797,3.7150824,GENT,East Flanders,Flanders,POINT (3.7150824 51.0547797)
fix,1,51.0460692,3.7122986,GENT,East Flanders,Flanders,POINT (3.7122986 51.0460692)
fix,1,51.0368481,3.7594087,GENTBRUGGE,East Flanders,Flanders,POINT (3.7594087 51.0368481)
fix,1,51.0892335,3.7208108,GENT,East Flanders,Flanders,POINT (3.7208108 51.0892335)
fix,1,51.0524136,3.717586,GENT,East Flanders,Flanders,POINT (3.717586 51.0524136)
fix,1,51.0392062,3.6284944,GENT,East Flanders,Flanders,POINT (3.6284944 51.0392062)
fix,1,51.066023,3.7157847,GENT,East Flanders,Flanders,POINT (3.7157847 51.066023)
fix,1,51.0395053,3.7186267,GENT,East Flanders,Flanders,POINT (3.7186267 51.0395053)
fix,1,51.0167203,3.7344881,GENT,East Flanders,Flanders,POINT (3.7344881 51.0167203)
fix,1,51.0396535,3.6995557,GENT,East Flanders,Flanders,POINT (3.6995557 51.0396535)
fix,1,51.0640903,3.7343259,GENT,East Flanders,Flanders,POINT (3.7343259 51.0640903)
fix,1,51.0421347,3.7498454,GENTBRUGGE,East Flanders,Flanders,POINT (3.7498454 51.0421347)
fix,1,51.0288864,3.6850469,ZWIJNAARDE,East Flanders,Flanders,POINT (3.6850469 51.0288864)
fix,0,51.1254921,3.7911904,Desteldonk,East Flanders,Flanders,POINT (3.7911904 51.1254921)
fix,0,51.1254921,3.7911904,Desteldonk,East Flanders,Flanders,POINT (3.7911904 51.1254921)
fix,0,51.1664918,3.7704166,Gent,West Flanders,Flanders,POINT (3.7704166 51.1664918)
fix,0,51.1664918,3.7704166,RIEME,West Flanders,Flanders,POINT (3.7704166 51.1664918)
fix,1,51.0515753,3.7267941,GENT,East Flanders,Flanders,POINT (3.7267941 51.0515753)
fix,1,51.0435851,3.715495,GENT,East Flanders,Flanders,POINT (3.715495 51.0435851)
fix,1,51.0878216,3.7234387,GENT,East Flanders,Flanders,POINT (3.7234387 51.0878216)
fix,1,51.0733187,3.7694231,SINT-AMANDSBERG,East Flanders,Flanders,POINT (3.7694231 51.0733187)
fix,1,51.025784,3.7340847,Gent,East Flanders,Flanders,POINT (3.7340847 51.025784)
fix,1,51.0135049,3.7351543,Gent,East Flanders,Flanders,POINT (3.7351543 51.0135049)
fix,0,51.1404132,3.7795407,gent,East Flanders,Flanders,POINT (3.7795407 51.1404132)
fix,1,51.1404132,3.7795407,gent,East Flanders,Flanders,POINT (3.7795407 51.1404132)
fix,1,50.9962599,3.7162976,Zwijnaarde,East Flanders,Flanders,POINT (3.7162976 50.9962599)
fix,1,51.0950644,3.7269336,Gent,East Flanders,Flanders,POINT (3.7269336 51.0950644)
